,Iteration,Time,Fitness,Temperature,max_iters
467,467,0.05894732799788471,356.0,1.0,4096
468,468,0.05901798099876032,356.0,1.0,4096
469,469,0.05908610899859923,356.0,1.0,4096
470,470,0.059154397997190244,356.0,1.0,4096
471,471,0.05922224499954609,356.0,1.0,4096
472,472,0.05929057399771409,356.0,1.0,4096
473,473,0.05935903299905476,356.0,1.0,4096
474,474,0.05942949499876704,356.0,1.0,4096
475,475,0.059499887996935286,356.0,1.0,4096
476,476,0.059570760997303296,356.0,1.0,4096
477,477,0.05963955999686732,356.0,1.0,4096
478,478,0.05971010299981572,356.0,1.0,4096
479,479,0.05977930299923173,356.0,1.0,4096
480,480,0.059848091997992015,356.0,1.0,4096
481,481,0.05991878499844461,356.0,1.0,4096
482,482,0.05998755499967956,356.0,1.0,4096
483,483,0.060058587998355506,356.0,1.0,4096
484,484,0.060127527998702135,356.0,1.0,4096
485,485,0.06019656799981021,356.0,1.0,4096
486,486,0.060267961998761166,356.0,1.0,4096
487,487,0.06033919599940418,356.0,1.0,4096
488,488,0.06041075999746681,356.0,1.0,4096
489,489,0.060482344997581095,356.0,1.0,4096
490,490,0.060553919996891636,356.0,1.0,4096
491,491,0.060625473997788504,356.0,1.0,4096
492,492,0.060697649998473935,356.0,1.0,4096
493,493,0.060769525000068825,356.0,1.0,4096
494,494,0.06084151999675669,356.0,1.0,4096
495,495,0.06091360599748441,356.0,1.0,4096
496,496,0.06098565099819098,356.0,1.0,4096
497,497,0.06105898899841122,356.0,1.0,4096
498,498,0.061129952999181114,356.0,1.0,4096
499,499,0.06120013499821653,356.0,1.0,4096
500,500,0.061272700997506035,356.0,1.0,4096
501,501,0.061346069000137504,356.0,1.0,4096
502,502,0.06141880599898286,356.0,1.0,4096
503,503,0.061491722997743636,356.0,1.0,4096
504,504,0.06156184499923256,356.0,1.0,4096
505,505,0.061634120997041464,356.0,1.0,4096
506,506,0.06170494399702875,356.0,1.0,4096
507,507,0.061777580998750636,356.0,1.0,4096
508,508,0.06184841399954166,356.0,1.0,4096
509,509,0.06192248299703351,356.0,1.0,4096
510,510,0.061996000997169176,356.0,1.0,4096
511,511,0.062069358998996904,356.0,1.0,4096
512,512,0.06214320799699635,356.0,1.0,4096
513,513,0.06221714699859149,356.0,1.0,4096
514,514,0.062288881999847945,356.0,1.0,4096
515,515,0.062362441000004765,356.0,1.0,4096
516,516,0.06243588899815222,356.0,1.0,4096
517,517,0.06250695199923939,356.0,1.0,4096
518,518,0.06258022999827517,356.0,1.0,4096
519,519,0.06265170400001807,356.0,1.0,4096
520,520,0.07004466699800105,356.0,1.0,4096
521,521,0.07013003699830733,356.0,1.0,4096
522,522,0.07021821299713338,356.0,1.0,4096
523,523,0.07030439499794738,356.0,1.0,4096
524,524,0.07038845299757668,272.0,5.0,4096
525,525,0.07046971599993412,278.0,5.0,4096
526,526,8.686300134286284e-05,278.0,5.0,4096
527,527,0.0005287439998937771,276.0,5.0,4096
528,528,0.007925614001578651,286.0,5.0,4096
529,529,0.015399167998111807,291.0,5.0,4096
530,530,0.015489859000808792,291.0,5.0,4096
531,531,0.02293274399926304,291.0,5.0,4096
532,532,0.023015831000520848,298.0,5.0,4096
533,533,0.023083778000000166,300.0,5.0,4096
534,534,0.023146626001107506,308.0,5.0,4096
535,535,0.030802001998381456,308.0,5.0,4096
536,536,0.030885398999089375,308.0,5.0,4096
537,537,0.03096315500079072,300.0,5.0,4096
538,538,0.03102879799916991,302.0,5.0,4096
539,539,0.03110125500097638,302.0,5.0,4096
540,540,0.031186414998956025,302.0,5.0,4096
541,541,0.03126123599940911,302.0,5.0,4096
542,542,0.0313216789982107,312.0,5.0,4096
543,543,0.038974399998551235,312.0,5.0,4096
544,544,0.039046565998432925,315.0,5.0,4096
545,545,0.03912841000055778,315.0,5.0,4096
546,546,0.0391925000003539,315.0,5.0,4096
547,547,0.03926918399884016,324.0,5.0,4096
548,548,0.03934662000028766,324.0,5.0,4096
549,549,0.039415639999788254,324.0,5.0,4096
550,550,0.039499146998423385,324.0,5.0,4096
551,551,0.03956120400107466,324.0,5.0,4096
552,552,0.03962518399930559,324.0,5.0,4096
553,553,0.039684045001195045,324.0,5.0,4096
554,554,0.039740249998430954,324.0,5.0,4096
555,555,0.039798530000553,321.0,5.0,4096
556,556,0.039857790998212295,321.0,5.0,4096
557,557,0.03991674200005946,330.0,5.0,4096
558,558,0.03999293499873602,328.0,5.0,4096
559,559,0.04758312799822306,328.0,5.0,4096
560,560,0.04767101299876231,328.0,5.0,4096
561,561,0.047756624000612646,326.0,5.0,4096
562,562,0.04782116600108566,326.0,5.0,4096
563,563,0.04788421400007792,334.0,5.0,4096
564,564,0.04797246999805793,336.0,5.0,4096
565,565,0.048041660000308184,336.0,5.0,4096
566,566,0.048120248000486754,339.0,5.0,4096
567,567,0.048196151001320686,345.0,5.0,4096
568,568,0.04825530200105277,345.0,5.0,4096
569,569,0.048330542998883175,345.0,5.0,4096
570,570,0.048405714998807525,344.0,5.0,4096
571,571,0.04846789200018975,342.0,5.0,4096
572,572,0.04853065000133938,347.0,5.0,4096
573,573,0.04862178099938319,347.0,5.0,4096
574,574,0.0487029040014022,347.0,5.0,4096
575,575,0.04877895699974033,347.0,5.0,4096
576,576,0.04884079299881705,338.0,5.0,4096
